"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","991.3","1001.0","996.6","2018-07-11 22:37","987.4","2018-07-11 04:17","27.9","31.2","2018-07-11 16:10","24.9","2018-07-11 06:02","25.4","87","73","2018-07-11 13:59","1.7","170","11.0","320","2018-07-11 01:52","33.5","6.3","8.0","2018-07-11 05:29","18.0","2018-07-11 05:01","0.2","1.5","6.48","10.1","2.4","4","2018-07-11 13:00","9.4"
"12","996.3","1006.0","997.8","2018-07-12 22:39","995.0","2018-07-12 16:17","29.1","33.3","2018-07-12 13:31","26.0","2018-07-12 04:14","24.7","78","61","2018-07-12 13:28","0.9","340","6.6","300","2018-07-12 16:11","0.0","0.0","0.0","","0.0","","2.3","17.1","15.11","13.5","3.2","7","2018-07-12 13:00","6.8"
"13","996.8","1006.5","997.9","2018-07-13 06:44","995.9","2018-07-13 13:07","28.4","33.9","2018-07-13 11:22","25.4","2018-07-13 05:08","25.0","82","61","2018-07-13 11:11","0.8","70","7.8","230","2018-07-13 12:18","T","1.2","T","2018-07-13 14:10","T","2018-07-13 14:10","5.3","39.3","15.52","11.8","-2.3","8","2018-07-13 11:00","5.8"
"14","996.1","1005.8","997.1","2018-07-14 00:01","994.3","2018-07-14 16:51","28.5","33.9","2018-07-14 11:29","24.5","2018-07-14 05:20","24.6","80","56","2018-07-14 11:40","0.8","130","6.3","360","2018-07-14 15:46","0.5","0.4","0.5","2018-07-14 18:10","0.5","2018-07-14 18:10","6.8","50.5","21.05","13.0","-2.9","8","2018-07-14 12:00","4.1"
"15","995.8","1005.5","997.2","2018-07-15 08:59","994.6","2018-07-15 20:17","28.5","32.4","2018-07-15 13:16","25.5","2018-07-15 04:48","25.0","82","71","2018-07-15 11:41","0.7","340","5.8","340","2018-07-15 13:08","0.0","0.0","0.0","","0.0","","2.2","16.4","13.85","9.8","3.2","7","2018-07-15 14:00","6.3"
"16","993.6","1003.2","995.4","2018-07-16 06:23","991.8","2018-07-16 15:54","29.7","33.6","2018-07-16 11:56","25.9","2018-07-16 05:26","25.3","78","64","2018-07-16 11:50","0.9","230","6.7","230","2018-07-16 14:00","0.0","0.0","0.0","2018-07-16 00:00","0.0","2018-07-16 00:00","6.6","49.1","20.33","9.0","4.9","9","2018-07-16 12:00","4.5"
"17","992.5","1002.0","993.7","2018-07-17 23:23","990.9","2018-07-17 17:01","30.8","35.4","2018-07-17 11:16","27.2","2018-07-17 05:20","26.2","77","62","2018-07-17 10:37","0.8","320","5.8","320","2018-07-17 16:29","0.0","0.0","0.0","2018-07-17 00:00","0.0","2018-07-17 00:00","5.9","43.9","20.08","8.8","3.6","8","2018-07-17 11:00","4.8"
"18","994.2","1003.8","995.9","2018-07-18 21:29","992.4","2018-07-18 16:01","30.8","34.9","2018-07-18 13:34","27.5","2018-07-18 05:06","25.1","72","59","2018-07-18 11:37","1.4","190","7.4","200","2018-07-18 20:18","0.0","0.0","0.0","2018-07-18 00:00","0.0","2018-07-18 00:00","6.9","51.4","19.03","12.0","4.8","0","2018-07-18 15:00","4.8"
"19","995.5","1005.1","996.6","2018-07-19 21:50","994.0","2018-07-19 17:20","30.4","34.2","2018-07-19 12:28","27.0","2018-07-19 05:21","24.9","73","58","2018-07-19 10:09","1.2","330","9.2","330","2018-07-19 13:59","0.0","0.0","0.0","2018-07-19 00:00","0.0","2018-07-19 00:00","7.3","54.5","21.51","15.8","3.6","7","2018-07-19 13:00","6.7"
"20","993.7","1003.3","995.5","2018-07-20 00:01","991.8","2018-07-20 15:39","29.5","33.4","2018-07-20 13:09","27.4","2018-07-20 04:44","24.6","75","64","2018-07-20 14:27","1.8","330","8.4","300","2018-07-20 14:15","0.0","0.0","0.0","2018-07-20 00:00","0.0","2018-07-20 00:00","3.8","28.4","15.83","11.0","3.9","6","2018-07-20 12:00","7.5"
"21","991.0","1000.6","993.4","2018-07-21 00:01","988.8","2018-07-21 16:17","29.5","33.5","2018-07-21 14:44","26.8","2018-07-21 04:45","24.3","74","60","2018-07-21 14:14","1.3","160","9.8","340","2018-07-21 16:06","0.0","0.0","0.0","2018-07-21 00:00","0.0","2018-07-21 00:00","5.6","41.9","20.38","12.1","-4.5","8","2018-07-21 14:00","6.5"
"22","991.9","1001.5","994.7","2018-07-22 22:00","990.3","2018-07-22 03:05","27.5","33.2","2018-07-22 11:47","24.7","2018-07-22 23:03","25.1","87","67","2018-07-22 11:52","1.2","130","7.0","250","2018-07-22 14:02","30.0","11.3","5.0","2018-07-22 16:06","17.5","2018-07-22 15:44","4.5","33.7","18.36","9.3","-1.6","10","2018-07-22 12:00","8.7"
"23","994.5","1004.2","997.0","2018-07-23 22:21","992.5","2018-07-23 03:59","27.5","30.9","2018-07-23 10:51","24.4","2018-07-23 02:58","25.3","89","73","2018-07-23 17:51","1.2","200","10.4","180","2018-07-23 11:50","14.5","1.3","13.0","2018-07-23 11:45","13.5","2018-07-23 11:30","0.5","3.7","11.97","11.9","-1.2","6","2018-07-23 11:00","8.9"
"24","996.9","1006.6","998.5","2018-07-24 22:02","995.0","2018-07-24 14:13","28.2","34.1","2018-07-24 12:19","25.1","2018-07-24 23:49","25.6","87","65","2018-07-24 11:42","0.9","140","7.0","240","2018-07-24 14:39","2.5","2.9","0.5","2018-07-24 15:42","1.5","2018-07-24 16:59","5.0","37.5","17.15","13.0","-3.0","8","2018-07-24 12:00","8.0"
"25","997.4","1007.1","998.7","2018-07-25 07:03","995.9","2018-07-25 14:57","27.7","33.6","2018-07-25 10:35","24.7","2018-07-25 02:00","25.7","90","62","2018-07-25 10:38","0.5","210","5.3","170","2018-07-25 18:55","5.0","1.5","2.0","2018-07-25 14:32","4.5","2018-07-25 14:23","3.3","24.8","13.55","11.1","-2.0","6","2018-07-25 10:00","6.1"
"26","997.2","1006.8","998.7","2018-07-26 08:59","995.1","2018-07-26 16:15","29.1","33.1","2018-07-26 14:20","25.7","2018-07-26 05:40","25.6","82","63","2018-07-26 17:31","0.8","230","6.0","240","2018-07-26 16:41","0.0","0.0","0.0","2018-07-26 00:00","0.0","2018-07-26 00:00","4.6","34.6","15.26","12.0","4.0","5","2018-07-26 13:00","5.7"
"27","997.3","1006.9","999.6","2018-07-27 21:51","995.2","2018-07-27 15:26","29.3","33.7","2018-07-27 12:03","24.8","2018-07-27 21:28","25.1","79","60","2018-07-27 15:08","1.1","350","8.5","350","2018-07-27 13:15","14.0","2.5","5.5","2018-07-27 23:24","12.0","2018-07-27 23:06","6.2","46.7","21.86","10.8","-3.1","8","2018-07-27 12:00","7.5"
"28","996.9","1006.5","999.0","2018-07-28 00:13","994.6","2018-07-28 16:14","29.0","33.5","2018-07-28 11:35","24.8","2018-07-28 05:15","24.8","79","60","2018-07-28 11:15","1.0","340","6.6","320","2018-07-28 13:25","0.0","0.0","0.0","2018-07-28 00:00","0.0","2018-07-28 00:00","7.9","59.5","21.44","12.5","-3.6","8","2018-07-28 12:00","5.9"
"29","995.8","1005.5","997.8","2018-07-29 00:01","993.5","2018-07-29 16:36","29.2","34.0","2018-07-29 14:28","24.6","2018-07-29 00:53","25.2","81","57","2018-07-29 12:32","1.0","240","6.4","250","2018-07-29 14:42","28.5","1.7","10.0","2018-07-29 00:27","27.0","2018-07-29 00:27","8.3","62.6","22.22","13.0","5.2","8","2018-07-29 11:00","4.3"
"30","995.6","1005.2","997.0","2018-07-30 00:01","993.7","2018-07-30 16:15","30.1","34.5","2018-07-30 13:12","26.4","2018-07-30 05:25","24.8","74","56","2018-07-30 13:10","1.5","210","7.1","260","2018-07-30 16:04","0.0","0.0","0.0","2018-07-30 00:00","0.0","2018-07-30 00:00","10.0","75.6","24.74","11.9","5.8","9","2018-07-30 12:00","4.2"
"31","995.4","1005.0","997.1","2018-07-31 07:57","993.1","2018-07-31 16:41","30.5","34.4","2018-07-31 14:27","27.4","2018-07-31 03:54","25.4","75","60","2018-07-31 14:08","1.9","190","7.4","160","2018-07-31 11:13","0.0","0.0","0.0","2018-07-31 00:00","0.0","2018-07-31 00:00","8.0","60.5","23.64","13.3","6.8","9","2018-07-31 12:00","4.7"
