"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1005.1","1015.0","1006.9","2018-10-11 21:59","1003.5","2018-10-11 13:56","24.0","26.6","2018-10-11 13:11","22.2","2018-10-11 23:57","18.2","70","62","2018-10-11 13:07","2.6","10","9.7","10","2018-10-11 03:14","0.0","0.0","0.0","2018-10-11 00:00","0.0","2018-10-11 00:00","0.4","3.4","10.20","15.3","-2.3","4","2018-10-11 11:00","8.8"
"12","1006.8","1016.7","1008.2","2018-10-12 10:09","1005.6","2018-10-12 14:33","22.5","26.0","2018-10-12 12:40","20.5","2018-10-12 21:03","18.1","76","67","2018-10-12 13:42","1.6","360","6.8","360","2018-10-12 13:46","T","1.8","T","2018-10-12 06:40","T","2018-10-12 06:40","0.3","2.6","8.97","14.3","-1.9","5","2018-10-12 13:00","9.0"
"13","1006.0","1015.9","1008.0","2018-10-13 07:16","1004.0","2018-10-13 14:58","24.4","29.9","2018-10-13 12:41","19.7","2018-10-13 04:16","19.8","77","54","2018-10-13 12:49","0.8","340","4.8","330","2018-10-13 15:11","5.0","2.4","1.5","2018-10-13 03:57","3.5","2018-10-13 03:39","3.7","32.0","16.38","11.9","1.9","7","2018-10-13 13:00","8.5"
"14","1004.4","1014.3","1006.1","2018-10-14 07:54","1002.9","2018-10-14 14:21","26.4","31.9","2018-10-14 12:18","22.3","2018-10-14 05:20","20.8","72","55","2018-10-14 12:00","0.8","310","6.8","350","2018-10-14 14:30","0.0","0.0","0.0","2018-10-14 00:00","0.0","2018-10-14 00:00","8.0","69.4","20.22","12.4","4.6","8","2018-10-14 12:00","5.2"
"15","1003.4","1013.2","1005.0","2018-10-15 08:12","1001.3","2018-10-15 14:43","26.4","31.3","2018-10-15 12:13","23.5","2018-10-15 05:47","21.6","76","59","2018-10-15 12:31","1.5","330","6.8","10","2018-10-15 13:39","0.0","0.0","0.0","2018-10-15 00:00","0.0","2018-10-15 00:00","6.8","59.1","19.97","14.8","3.6","8","2018-10-15 12:00","6.3"
"16","1002.3","1012.1","1003.9","2018-10-16 00:04","999.9","2018-10-16 14:12","26.0","30.8","2018-10-16 12:33","23.6","2018-10-16 06:01","21.8","78","64","2018-10-16 12:33","1.6","330","8.4","310","2018-10-16 12:59","0.0","0.0","0.0","2018-10-16 00:00","0.0","2018-10-16 00:00","5.0","43.5","18.05","11.3","5.1","7","2018-10-16 12:00","6.6"
"17","1001.6","1011.5","1003.2","2018-10-17 20:43","1000.1","2018-10-17 12:37","23.7","27.6","2018-10-17 11:48","21.9","2018-10-17 22:34","19.4","77","66","2018-10-17 11:46","2.2","340","10.2","340","2018-10-17 19:58","T","1.4","T","2018-10-17 14:05","T","2018-10-17 14:05","1.0","8.7","10.97","13.4","-2.6","7","2018-10-17 12:00","9.2"
"18","1003.4","1013.2","1005.0","2018-10-18 21:26","1001.8","2018-10-18 15:02","25.1","30.7","2018-10-18 12:37","21.5","2018-10-18 04:49","18.7","68","54","2018-10-18 14:55","1.3","350","8.2","330","2018-10-18 14:20","0.0","0.0","0.0","2018-10-18 00:00","0.0","2018-10-18 00:00","3.4","29.7","16.28","14.0","-3.4","7","2018-10-18 12:00","6.1"
"19","1006.5","1016.4","1008.3","2018-10-19 21:21","1004.4","2018-10-19 01:39","24.2","29.1","2018-10-19 12:38","21.1","2018-10-19 23:34","19.6","77","60","2018-10-19 13:57","1.2","340","7.6","320","2018-10-19 13:46","2.5","1.6","1.0","2018-10-19 05:55","2.0","2018-10-19 05:55","4.9","42.9","14.84","11.8","3.8","5","2018-10-19 14:00","4.7"
"20","1007.8","1017.8","1010.3","2018-10-20 09:21","1005.5","2018-10-20 14:54","24.2","30.7","2018-10-20 13:54","20.1","2018-10-20 02:33","18.3","70","54","2018-10-20 13:52","1.0","340","7.8","300","2018-10-20 15:24","0.0","0.0","0.0","2018-10-20 00:00","0.0","2018-10-20 00:00","6.4","56.2","18.51","15.5","2.9","7","2018-10-20 12:00","3.3"
"21","1006.6","1016.5","1008.6","2018-10-21 08:21","1004.7","2018-10-21 13:48","24.4","31.0","2018-10-21 13:40","19.7","2018-10-21 05:15","18.4","70","49","2018-10-21 14:08","0.9","360","7.3","350","2018-10-21 15:00","0.0","0.0","0.0","2018-10-21 00:00","0.0","2018-10-21 00:00","8.8","77.4","20.00","11.9","3.0","7","2018-10-21 12:00","0.8"
"22","1005.4","1015.2","1007.1","2018-10-22 08:59","1002.8","2018-10-22 15:06","25.1","30.6","2018-10-22 11:41","21.3","2018-10-22 05:21","19.9","74","57","2018-10-22 11:38","1.1","340","8.1","340","2018-10-22 15:55","T","0.5","T","2018-10-22 19:24","T","2018-10-22 19:24","5.0","44.1","15.24","10.8","-4.6","6","2018-10-22 12:00","6.8"
"23","1005.8","1015.7","1007.5","2018-10-23 08:09","1004.1","2018-10-23 14:58","25.5","30.4","2018-10-23 13:40","22.7","2018-10-23 23:34","19.8","71","56","2018-10-23 12:24","1.9","360","8.0","340","2018-10-23 15:17","0.0","0.0","0.0","2018-10-23 00:00","0.0","2018-10-23 00:00","9.5","83.9","20.06","13.1","5.5","8","2018-10-23 12:00","2.8"
"24","1005.9","1015.8","1007.6","2018-10-24 08:49","1004.1","2018-10-24 14:27","25.1","30.3","2018-10-24 13:10","21.2","2018-10-24 04:47","19.6","72","54","2018-10-24 13:09","1.0","320","7.2","330","2018-10-24 16:15","0.0","0.0","0.0","2018-10-24 00:00","0.0","2018-10-24 00:00","7.9","69.9","18.00","11.3","2.4","6","2018-10-24 12:00","2.8"
"25","1006.1","1015.9","1008.0","2018-10-25 09:13","1004.6","2018-10-25 15:57","25.3","31.3","2018-10-25 13:33","21.6","2018-10-25 05:55","20.5","76","53","2018-10-25 13:06","0.9","350","6.3","350","2018-10-25 14:08","0.0","0.0","0.0","2018-10-25 00:00","0.0","2018-10-25 00:00","9.5","84.2","19.03","10.5","4.1","7","2018-10-25 12:00","0.8"
"26","1005.5","1015.4","1007.4","2018-10-26 09:01","1003.5","2018-10-26 15:11","25.4","31.4","2018-10-26 13:23","21.5","2018-10-26 06:15","20.1","74","51","2018-10-26 13:17","1.3","340","7.7","340","2018-10-26 15:59","0.0","0.0","0.0","2018-10-26 00:00","0.0","2018-10-26 00:00","8.8","78.1","17.53","9.8","3.6","6","2018-10-26 12:00","1.8"
"27","1005.9","1015.9","1007.4","2018-10-27 08:41","1004.4","2018-10-27 14:36","23.9","28.7","2018-10-27 12:37","19.5","2018-10-27 23:59","14.7","58","40","2018-10-27 14:26","2.7","360","11.0","340","2018-10-27 12:59","0.0","0.0","0.0","2018-10-27 00:00","0.0","2018-10-27 00:00","9.7","86.3","19.92","11.6","7.2","7","2018-10-27 12:00","0.2"
"28","1004.8","1014.8","1007.6","2018-10-28 08:22","1002.5","2018-10-28 15:07","21.9","28.1","2018-10-28 12:06","17.7","2018-10-28 23:43","9.1","45","33","2018-10-28 10:30","1.8","350","10.2","350","2018-10-28 15:39","0.0","0.0","0.0","2018-10-28 00:00","0.0","2018-10-28 00:00","9.8","87.3","19.93","17.8","6.1","7","2018-10-28 12:00","0.9"
"29","1002.5","1012.4","1004.2","2018-10-29 08:53","1000.0","2018-10-29 14:17","21.8","29.4","2018-10-29 12:44","15.6","2018-10-29 06:19","11.6","55","30","2018-10-29 09:55","1.1","350","8.9","350","2018-10-29 15:43","0.0","0.0","0.0","2018-10-29 00:00","0.0","2018-10-29 00:00","10.0","89.3","20.49","13.1","4.7","7","2018-10-29 12:00","0.0"
"30","1001.6","1011.5","1002.7","2018-10-30 22:29","999.7","2018-10-30 14:55","23.4","31.3","2018-10-30 14:24","17.1","2018-10-30 04:20","15.0","61","38","2018-10-30 13:30","0.8","340","6.3","340","2018-10-30 15:39","0.0","0.0","0.0","2018-10-30 00:00","0.0","2018-10-30 00:00","8.7","77.8","18.63","14.0","3.3","6","2018-10-30 12:00","2.9"
"31","1002.7","1012.6","1003.9","2018-10-31 09:04","1001.1","2018-10-31 19:50","22.9","26.4","2018-10-31 12:20","20.8","2018-10-31 21:51","17.4","71","61","2018-10-31 12:20","1.5","350","8.6","360","2018-10-31 15:08","T","2.4","T","2018-10-31 14:45","T","2018-10-31 14:45","0.1","0.9","6.62","15.5","-5.8","4","2018-10-31 11:00","9.1"
