"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"13","1004.3","1014.4","1006.0","2017-01-13 22:44","1002.7","2017-01-13 13:38","18.2","20.3","2017-01-13 11:34","15.4","2017-01-13 23:31","14.7","80","70","2017-01-13 12:14","2.0","340","7.6","360","2017-01-13 23:56","T","0.7","T","2017-01-13 20:40","T","2017-01-13 20:40","0.0","0.0","5.11","13.4","-0.3","3","2017-01-13 12:00","9.8"
"14","1006.7","1016.9","1009.0","2017-01-14 23:33","1004.8","2017-01-14 00:53","15.7","19.6","2017-01-14 14:47","13.2","2017-01-14 08:24","12.7","83","70","2017-01-14 15:02","1.9","10","8.0","50","2017-01-14 00:21","3.0","8.3","1.0","2017-01-14 08:14","2.0","2017-01-14 07:33","1.8","16.8","6.47","14.8","-0.5","3","2017-01-14 14:00","9.0"
"15","1009.0","1019.2","1010.9","2017-01-15 09:30","1007.3","2017-01-15 04:51","15.9","18.9","2017-01-15 13:18","14.7","2017-01-15 07:01","12.2","79","71","2017-01-15 13:51","1.7","360","6.9","330","2017-01-15 10:49","T","2.3","T","2017-01-15 08:45","T","2017-01-15 08:45","0.1","0.9","5.06","13.9","-0.3","3","2017-01-15 14:00","9.5"
"16","1009.2","1019.5","1010.9","2017-01-16 22:51","1006.8","2017-01-16 15:20","16.4","20.6","2017-01-16 14:48","13.8","2017-01-16 00:44","12.6","79","64","2017-01-16 15:12","1.2","350","5.6","350","2017-01-16 00:22","1.0","1.6","1.0","2017-01-16 00:39","1.0","2017-01-16 00:01","2.9","26.9","8.97","12.9","1.9","3","2017-01-16 13:00","7.0"
"17","1010.8","1020.9","1012.6","2017-01-17 22:42","1008.8","2017-01-17 14:23","18.4","24.2","2017-01-17 12:44","14.2","2017-01-17 01:02","14.6","80","57","2017-01-17 12:36","1.1","340","7.5","350","2017-01-17 13:44","0.0","0.0","0.0","","0.0","","7.4","68.7","14.94","15.5","2.4","5","2017-01-17 13:00","7.0"
"18","1011.3","1021.4","1013.3","2017-01-18 08:09","1009.0","2017-01-18 14:12","19.7","24.8","2017-01-18 12:57","16.6","2017-01-18 06:31","16.5","83","64","2017-01-18 14:25","1.3","360","7.5","20","2017-01-18 17:30","0.0","0.0","0.0","","0.0","","8.6","79.7","16.43","12.3","2.7","5","2017-01-18 12:00","2.8"
"19","1009.8","1019.9","1012.2","2017-01-19 08:27","1006.8","2017-01-19 14:54","20.6","27.3","2017-01-19 14:35","17.9","2017-01-19 00:01","16.4","78","55","2017-01-19 14:27","1.3","350","7.6","310","2017-01-19 15:51","0.0","0.0","0.0","","0.0","","9.3","86.1","16.93","11.8","1.9","5","2017-01-19 13:00","5.0"
"20","1010.8","1021.0","1012.5","2017-01-20 23:34","1009.0","2017-01-20 14:58","16.7","20.9","2017-01-20 11:15","13.1","2017-01-20 23:24","11.5","72","58","2017-01-20 14:59","2.7","360","10.0","360","2017-01-20 15:53","0.0","0.0","0.0","","0.0","","8.7","80.5","17.32","14.3","4.8","5","2017-01-20 13:00","5.5"
"21","1013.6","1023.9","1016.0","2017-01-21 09:35","1011.7","2017-01-21 13:30","15.4","22.8","2017-01-21 14:09","12.8","2017-01-21 05:00","9.2","67","52","2017-01-21 13:52","2.0","360","9.6","350","2017-01-21 14:19","0.0","0.0","0.0","","0.0","","4.0","36.9","11.74","16.8","2.7","5","2017-01-21 13:00","6.8"
"22","1013.9","1024.1","1016.2","2017-01-22 09:01","1010.9","2017-01-22 15:39","16.6","22.8","2017-01-22 14:07","13.3","2017-01-22 01:38","8.6","61","41","2017-01-22 14:45","2.2","360","9.5","360","2017-01-22 11:06","0.0","0.0","0.0","","0.0","","9.1","83.9","17.40","14.9","2.3","5","2017-01-22 13:00","3.3"
"23","1014.0","1024.2","1015.6","2017-01-23 09:08","1011.9","2017-01-23 14:45","16.7","23.1","2017-01-23 13:58","12.9","2017-01-23 02:44","9.5","63","47","2017-01-23 14:10","1.2","340","7.1","360","2017-01-23 15:33","0.0","0.0","0.0","","0.0","","4.7","43.3","13.91","12.4","3.7","4","2017-01-23 13:00","7.3"
"24","1014.7","1025.0","1016.1","2017-01-24 21:46","1013.1","2017-01-24 14:34","17.2","21.7","2017-01-24 12:16","14.5","2017-01-24 04:32","11.2","68","55","2017-01-24 13:29","1.3","350","7.0","330","2017-01-24 15:50","0.0","0.0","0.0","","0.0","","1.2","11.0","11.04","12.0","1.8","3","2017-01-24 12:00","8.9"
"25","1014.2","1024.4","1016.0","2017-01-25 09:27","1012.0","2017-01-25 14:59","16.8","23.2","2017-01-25 13:35","14.3","2017-01-25 23:52","11.8","73","53","2017-01-25 13:31","2.1","350","9.6","340","2017-01-25 16:32","0.0","0.0","0.0","","0.0","","3.7","34.0","11.70","16.8","2.2","4","2017-01-25 13:00","7.1"
"26","1012.3","1022.5","1014.4","2017-01-26 07:35","1009.1","2017-01-26 14:38","17.3","24.6","2017-01-26 14:09","12.7","2017-01-26 05:27","10.6","67","42","2017-01-26 13:38","1.6","20","9.5","360","2017-01-26 11:16","0.0","0.0","0.0","","0.0","","9.8","89.9","18.72","16.1","1.8","5","2017-01-26 13:00","1.0"
"27","1011.8","1022.0","1014.5","2017-01-27 08:08","1009.4","2017-01-27 15:01","17.3","24.4","2017-01-27 14:32","12.3","2017-01-27 06:02","12.3","74","45","2017-01-27 11:38","1.2","360","8.3","280","2017-01-27 13:09","0.0","0.0","0.0","","0.0","","9.8","89.8","18.43","14.5","3.1","5","2017-01-27 13:00","1.6"
"28","1008.1","1018.2","1010.3","2017-01-28 00:01","1005.0","2017-01-28 14:58","18.8","29.0","2017-01-28 13:33","11.6","2017-01-28 06:25","13.2","73","37","2017-01-28 14:32","0.7","320","5.5","360","2017-01-28 16:58","0.0","0.0","0.0","","0.0","","9.6","87.8","18.76","15.1","1.2","6","2017-01-28 13:00","1.5"
"29","1007.3","1017.4","1009.5","2017-01-29 09:02","1005.0","2017-01-29 14:53","21.2","27.9","2017-01-29 14:39","15.7","2017-01-29 07:01","14.5","69","37","2017-01-29 14:25","1.1","360","6.6","350","2017-01-29 14:14","0.0","0.0","0.0","","0.0","","9.1","83.1","16.84","14.4","5.0","6","2017-01-29 13:00","6.5"
"30","1007.3","1017.3","1009.0","2017-01-30 09:03","1004.7","2017-01-30 14:16","20.7","28.3","2017-01-30 11:08","16.6","2017-01-30 23:54","14.7","69","47","2017-01-30 11:05","1.9","360","9.4","360","2017-01-30 13:41","0.0","0.0","0.0","","0.0","","7.7","70.2","17.76","14.5","2.3","6","2017-01-30 13:00","6.3"
"31","1008.5","1018.6","1010.4","2017-01-31 09:20","1006.6","2017-01-31 13:55","18.5","24.6","2017-01-31 12:54","14.6","2017-01-31 06:31","13.0","71","53","2017-01-31 12:25","1.6","360","7.9","20","2017-01-31 16:25","0.0","0.0","0.0","","0.0","","5.0","45.5","14.66","14.9","-2.9","6","2017-01-31 13:00","5.8"
